T	2017-04-10 17:14:26	19.134864600	72.908567800		
T	2017-04-10 17:14:32	19.134686200	72.908963200		
T	2017-04-10 17:14:34	19.134603500	72.909179600		
T	2017-04-10 17:14:38	19.134514000	72.909370100		
T	2017-04-10 17:14:44	19.134438200	72.909625000		
T	2017-04-10 17:14:53	19.134386000	72.909729000		
T	2017-04-10 17:15:00	19.134365600	72.909860900		
T	2017-04-10 17:15:06	19.134328500	72.910036900		
T	2017-04-10 17:15:12	19.134235500	72.910275300		
T	2017-04-10 17:15:18	19.134082600	72.910790200		
T	2017-04-10 17:15:24	19.133927000	72.911129000		
T	2017-04-10 17:15:31	19.133790700	72.911552800		
T	2017-04-10 17:15:34	19.133706200	72.911751600		
T	2017-04-10 17:15:41	19.133643100	72.911826800		
T	2017-04-10 17:15:49	19.133642400	72.911936300		
T	2017-04-10 17:15:59	19.133585000	72.912107300		
T	2017-04-10 17:16:01	19.133550500	72.912248100		
T	2017-04-10 17:16:07	19.133521300	72.912318800		
T	2017-04-10 17:16:23	19.133486000	72.912417700		
T	2017-04-10 17:16:29	19.133271600	72.913031800		
T	2017-04-10 17:16:35	19.133179900	72.913235000		
T	2017-04-10 17:16:41	19.133075500	72.913605200		
T	2017-04-10 17:16:49	19.132946500	72.913945900		
T	2017-04-10 17:16:52	19.132810400	72.914394700		
T	2017-04-10 17:16:59	19.132588700	72.914705500		
T	2017-04-10 17:17:05	19.132282900	72.914912700		
T	2017-04-10 17:17:13	19.131940400	72.915191100		
T	2017-04-10 17:17:16	19.131696300	72.915230400		
T	2017-04-10 17:17:38	19.131640600	72.915310700		
T	2017-04-10 17:17:59	19.131554300	72.915349400		
T	2017-04-10 17:18:15	19.131212100	72.915385300		
T	2017-04-10 17:18:15	19.130985000	72.915424200		
T	2017-04-10 17:18:15	19.131212100	72.915385300		
T	2017-04-10 17:18:15	19.130519500	72.915521800		
T	2017-04-10 17:18:15	19.130985000	72.915424200		
T	2017-04-10 17:18:16	19.130370200	72.915449700		
T	2017-04-10 17:18:37	19.130309700	72.915483900		
T	2017-04-10 17:18:47	19.130189100	72.915460300		
T	2017-04-10 17:18:53	19.129765100	72.915477500		
T	2017-04-10 17:19:00	19.129525600	72.915474500		
T	2017-04-10 17:19:04	19.129068700	72.915464800		
T	2017-04-10 17:19:12	19.128640300	72.915492900		
T	2017-04-10 17:19:18	19.128417800	72.915505200		
T	2017-04-10 17:19:26	19.128243400	72.915426400		
T	2017-04-10 17:19:28	19.127973500	72.915423300		
T	2017-04-10 17:19:35	19.127666100	72.915407600		
T	2017-04-10 17:19:41	19.127252000	72.915653800		
T	2017-04-10 17:19:49	19.126813600	72.915801500		
T	2017-04-10 17:19:52	19.126387000	72.915972600		
T	2017-04-10 17:19:59	19.126079200	72.916142900		
T	2017-04-10 17:20:05	19.126025700	72.916292400		
T	2017-04-10 17:20:12	19.126055200	72.916520200		
T	2017-04-10 17:20:22	19.126055800	72.916627800		
T	2017-04-10 17:22:40	19.126057400	72.916563500		
T	2017-04-10 17:23:53	19.126056100	72.916556500		
T	2017-04-10 17:24:14	19.125931000	72.916476500		
T	2017-04-10 17:24:21	19.125878500	72.916378800		
T	2017-04-10 17:24:22	19.125844900	72.916232200		
T	2017-04-10 17:24:35	19.126014900	72.916128200		
T	2017-04-10 17:24:44	19.126507800	72.915721400		
T	2017-04-10 17:24:44	19.126355700	72.915910400		
T	2017-04-10 17:24:50	19.126754500	72.915625200		
T	2017-04-10 17:24:58	19.127193100	72.915543100		
T	2017-04-10 17:25:04	19.127931800	72.915407300		
T	2017-04-10 17:25:04	19.127785800	72.915365900		
T	2017-04-10 17:25:11	19.128160000	72.915385700		
T	2017-04-10 17:25:18	19.128529300	72.915375400		
T	2017-04-10 17:25:25	19.128817100	72.915361600		
T	2017-04-10 17:25:31	19.129196800	72.915376700		
T	2017-04-10 17:25:36	19.129535200	72.915414200		
T	2017-04-10 17:25:42	19.129730700	72.915397400		
T	2017-04-10 17:25:50	19.129932700	72.915381500		
T	2017-04-10 17:25:52	19.130108500	72.915366500		
T	2017-04-10 17:25:59	19.130309800	72.915381000		
T	2017-04-10 17:26:06	19.130456900	72.915378300		
T	2017-04-10 17:26:18	19.130621300	72.915417600		
T	2017-04-10 17:26:24	19.131018300	72.915398300		
T	2017-04-10 17:26:31	19.131380000	72.915402200		
T	2017-04-10 17:26:38	19.131696700	72.915319200		
T	2017-04-10 17:26:40	19.131875900	72.915224100		
T	2017-04-10 17:26:47	19.131983500	72.915164900		
T	2017-04-10 17:26:47	19.132077800	72.915109200		
T	2017-04-10 17:26:54	19.132386300	72.914859900		
T	2017-04-10 17:27:02	19.132690100	72.914551500		
T	2017-04-10 17:27:08	19.132953500	72.913887700		
T	2017-04-10 17:27:08	19.132914300	72.914076700		
T	2017-04-10 17:27:14	19.133070400	72.913581400		
T	2017-04-10 17:27:18	19.133070400	72.913581400		
T	2017-04-10 17:27:23	19.133267400	72.912985900		
T	2017-04-10 17:27:31	19.133359900	72.912719700		
T	2017-04-10 17:27:38	19.133511500	72.912407500		
T	2017-04-10 17:27:39	19.133567400	72.912044100		
T	2017-04-10 17:27:46	19.133760000	72.911724800		
T	2017-04-10 17:27:48	19.133847600	72.911570400		
T	2017-04-10 17:27:55	19.133902300	72.911205300		
T	2017-04-10 17:27:55	19.133848700	72.911341000		
T	2017-04-10 17:28:01	19.134084400	72.910820900		
T	2017-04-10 17:28:08	19.134195500	72.910395500		
T	2017-04-10 17:28:15	19.134285400	72.910119700		
T	2017-04-10 17:28:18	19.134225700	72.909961100		
T	2017-04-10 17:28:53	19.134414800	72.909847200		
T	2017-04-10 17:29:01	19.134542000	72.909397600		
T	2017-04-10 17:29:03	19.134657400	72.909016000		
T	2017-04-10 17:29:10	19.134798200	72.908580500		
T	2017-04-10 17:29:10	19.134724700	72.908797200		
T	2017-04-10 17:29:16	19.134905900	72.908383400		
T	2017-04-10 17:29:22	19.135132900	72.907881500		
T	2017-04-10 17:29:35	19.135255000	72.906904600		
T	2017-04-10 17:29:35	19.135166500	72.907646800		
T	2017-04-10 17:29:35	19.135221600	72.907116800		
T	2017-04-10 17:29:42	19.135337100	72.906499300		
T	2017-04-10 17:29:51	19.135452600	72.906095500		
T	2017-04-10 17:30:05	19.135521600	72.905679600		
T	2017-04-10 17:31:35	19.135572100	72.905558900		
T	2017-04-10 17:31:42	19.135755500	72.905689600		
T	2017-04-10 17:31:43	19.135753800	72.905825400		
T	2017-04-10 17:31:50	19.135649900	72.905868400		
T	2017-04-10 17:31:53	19.135577000	72.905842200		
T	2017-04-10 17:32:11	19.135474500	72.905883500		
T	2017-04-10 17:32:18	19.135431800	72.906004300		
T	2017-04-10 17:32:25	19.135397400	72.906256800		
T	2017-04-10 17:32:25	19.135378300	72.906397200		
T	2017-04-10 17:32:32	19.135345100	72.906606100		
T	2017-04-10 17:32:34	19.135290700	72.906997300		
T	2017-04-10 17:32:39	19.135249100	72.907192200		
T	2017-04-10 17:32:45	19.135155500	72.907595300		
T	2017-04-10 17:32:46	19.135134000	72.907690200		
T	2017-04-10 17:32:53	19.135148600	72.907839600		
T	2017-04-10 17:33:20	19.135061300	72.907952400		
T	2017-04-10 17:33:27	19.134920000	72.908348800		
